sr_type,service_label,committed_days,stable_commitment,year_month,year,month_number,intake,duplicates,evaluable,on_time,open_overdue,median_days_to_close
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-06,2025,6,137.0,0.0,137.0,79.0,0.0,6.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-07,2025,7,147.0,0.0,147.0,46.0,0.0,17.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-08,2025,8,126.0,0.0,126.0,83.0,0.0,5.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-09,2025,9,123.0,1.0,122.0,78.0,0.0,4.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-10,2025,10,180.0,1.0,179.0,106.0,0.0,5.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-11,2025,11,93.0,0.0,93.0,53.0,0.0,5.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-12,2025,12,178.0,2.0,176.0,84.0,0.0,8.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-01,2026,1,157.0,0.0,157.0,105.0,0.0,6.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-02,2026,2,221.0,0.0,221.0,178.0,0.0,3.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-03,2026,3,155.0,0.0,155.0,140.0,0.0,1.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-04,2026,4,213.0,0.0,213.0,165.0,0.0,2.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-05,2026,5,152.0,0.0,152.0,102.0,1.0,5.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-06,2026,6,147.0,0.0,147.0,84.0,8.0,4.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-07,2026,7,240.0,0.0,239.0,121.0,54.0,6.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2026-08,2026,8,281.0,2.0,279.0,100.0,132.0,4.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-01,2023,1,74.0,0.0,74.0,74.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-02,2023,2,113.0,0.0,113.0,113.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-03,2023,3,105.0,0.0,105.0,105.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-04,2023,4,106.0,0.0,106.0,106.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-05,2023,5,147.0,0.0,147.0,147.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-06,2023,6,95.0,0.0,95.0,95.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-07,2023,7,89.0,0.0,89.0,89.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-08,2023,8,145.0,0.0,145.0,145.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-09,2023,9,135.0,0.0,135.0,135.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-10,2023,10,145.0,0.0,145.0,145.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-11,2023,11,124.0,0.0,124.0,124.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2023-12,2023,12,107.0,0.0,107.0,107.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-01,2024,1,100.0,0.0,100.0,100.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-02,2024,2,86.0,0.0,86.0,86.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-03,2024,3,102.0,0.0,102.0,102.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-04,2024,4,289.0,0.0,289.0,289.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-05,2024,5,205.0,0.0,205.0,205.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-06,2024,6,78.0,0.0,78.0,78.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-07,2024,7,117.0,0.0,117.0,117.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-08,2024,8,90.0,0.0,90.0,90.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-09,2024,9,117.0,0.0,117.0,117.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-10,2024,10,122.0,0.0,122.0,122.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-11,2024,11,95.0,0.0,95.0,95.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2024-12,2024,12,95.0,0.0,95.0,95.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-01,2025,1,76.0,0.0,76.0,76.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-02,2025,2,71.0,0.0,71.0,71.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-03,2025,3,66.0,0.0,66.0,66.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-04,2025,4,87.0,0.0,87.0,87.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-05,2025,5,109.0,0.0,109.0,108.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-06,2025,6,134.0,0.0,134.0,134.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-07,2025,7,135.0,0.0,135.0,134.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-08,2025,8,115.0,0.0,115.0,110.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-09,2025,9,128.0,0.0,128.0,126.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-10,2025,10,112.0,0.0,112.0,112.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-11,2025,11,89.0,0.0,89.0,87.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2025-12,2025,12,76.0,0.0,76.0,76.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-01,2026,1,57.0,0.0,57.0,57.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-02,2026,2,35.0,0.0,35.0,35.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-03,2026,3,65.0,0.0,65.0,65.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-04,2026,4,99.0,0.0,99.0,99.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-05,2026,5,145.0,0.0,145.0,145.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-06,2026,6,100.0,0.0,100.0,100.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-07,2026,7,67.0,0.0,67.0,67.0,0.0,0.0
TGGDCLLC,"TRASH, TAGGED COLLECTIONS",7,False,2026-08,2026,8,41.0,0.0,41.0,39.0,2.0,0.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-01,2023,1,106.0,0.0,106.0,104.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-02,2023,2,120.0,0.0,120.0,113.0,0.0,6.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-03,2023,3,151.0,0.0,151.0,148.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-04,2023,4,189.0,1.0,188.0,183.0,0.0,3.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-05,2023,5,168.0,0.0,168.0,147.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-06,2023,6,149.0,0.0,149.0,146.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-07,2023,7,150.0,0.0,150.0,147.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-08,2023,8,175.0,0.0,175.0,168.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-09,2023,9,130.0,0.0,130.0,129.0,0.0,6.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-10,2023,10,150.0,1.0,149.0,147.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-11,2023,11,134.0,0.0,134.0,128.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2023-12,2023,12,121.0,1.0,120.0,102.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-01,2024,1,104.0,1.0,103.0,96.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-02,2024,2,151.0,0.0,151.0,141.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-03,2024,3,158.0,1.0,157.0,140.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-04,2024,4,168.0,0.0,168.0,147.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-05,2024,5,170.0,0.0,170.0,169.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-06,2024,6,144.0,1.0,143.0,130.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-07,2024,7,133.0,0.0,133.0,116.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-08,2024,8,172.0,0.0,172.0,150.0,0.0,6.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-09,2024,9,131.0,0.0,131.0,129.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-10,2024,10,166.0,1.0,165.0,155.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-11,2024,11,134.0,0.0,134.0,130.0,0.0,6.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2024-12,2024,12,143.0,0.0,143.0,132.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-01,2025,1,79.0,0.0,79.0,50.0,0.0,9.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-02,2025,2,118.0,0.0,118.0,106.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-03,2025,3,184.0,0.0,184.0,175.0,0.0,3.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-04,2025,4,178.0,0.0,178.0,159.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-05,2025,5,152.0,0.0,152.0,148.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-06,2025,6,140.0,0.0,140.0,125.0,0.0,6.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-07,2025,7,159.0,0.0,159.0,128.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-08,2025,8,137.0,0.0,137.0,128.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-09,2025,9,129.0,0.0,129.0,113.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-10,2025,10,122.0,0.0,122.0,112.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-11,2025,11,102.0,1.0,101.0,50.0,0.0,15.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2025-12,2025,12,98.0,0.0,98.0,44.0,0.0,21.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-01,2026,1,104.0,0.0,104.0,100.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-02,2026,2,88.0,0.0,88.0,88.0,0.0,3.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-03,2026,3,201.0,0.0,201.0,200.0,0.0,5.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-04,2026,4,193.0,0.0,193.0,191.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-05,2026,5,179.0,0.0,179.0,137.0,0.0,6.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-06,2026,6,155.0,0.0,155.0,151.0,0.0,4.0
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-07,2026,7,134.0,0.0,134.0,105.0,8.0,4.5
TIRES,"TIRES, SPECIAL COLLECTION",14,False,2026-08,2026,8,141.0,0.0,141.0,112.0,29.0,4.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-01,2023,1,97.0,12.0,85.0,68.0,0.0,5.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-02,2023,2,20.0,2.0,18.0,15.0,0.0,7.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-03,2023,3,13.0,4.0,9.0,8.0,0.0,5.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-04,2023,4,272.0,20.0,252.0,198.0,0.0,12.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-05,2023,5,1220.0,235.0,985.0,763.0,1.0,16.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-06,2023,6,652.0,150.0,502.0,342.0,0.0,20.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-07,2023,7,534.0,112.0,422.0,289.0,0.0,20.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-08,2023,8,468.0,95.0,372.0,291.0,1.0,17.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-09,2023,9,251.0,55.0,196.0,153.0,4.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-10,2023,10,160.0,40.0,120.0,82.0,0.0,14.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-11,2023,11,64.0,5.0,59.0,43.0,0.0,16.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2023-12,2023,12,32.0,9.0,23.0,14.0,0.0,14.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-01,2024,1,5.0,0.0,5.0,3.0,0.0,17.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-02,2024,2,26.0,1.0,25.0,11.0,0.0,51.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-03,2024,3,12.0,1.0,11.0,8.0,0.0,7.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-04,2024,4,375.0,56.0,319.0,277.0,1.0,13.5
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-05,2024,5,970.0,259.0,711.0,622.0,3.0,12.5
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-06,2024,6,460.0,78.0,382.0,341.0,0.0,7.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-07,2024,7,508.0,75.0,433.0,368.0,3.0,12.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-08,2024,8,416.0,77.0,339.0,291.0,3.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-09,2024,9,162.0,13.0,149.0,115.0,0.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-10,2024,10,105.0,15.0,90.0,66.0,0.0,15.5
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-11,2024,11,37.0,4.0,33.0,20.0,0.0,6.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2024-12,2024,12,8.0,1.0,7.0,2.0,0.0,129.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-01,2025,1,2.0,0.0,2.0,2.0,0.0,14.5
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-02,2025,2,10.0,0.0,10.0,10.0,0.0,29.5
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-03,2025,3,18.0,0.0,18.0,16.0,1.0,7.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-04,2025,4,297.0,33.0,264.0,220.0,0.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-05,2025,5,1082.0,240.0,842.0,730.0,2.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-06,2025,6,859.0,200.0,659.0,553.0,0.0,14.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-07,2025,7,732.0,163.0,569.0,457.0,0.0,10.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-08,2025,8,591.0,148.0,443.0,372.0,1.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-09,2025,9,326.0,78.0,248.0,214.0,0.0,14.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-10,2025,10,211.0,17.0,194.0,151.0,0.0,14.5
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-11,2025,11,43.0,5.0,38.0,17.0,4.0,56.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2025-12,2025,12,7.0,0.0,7.0,6.0,0.0,2.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-01,2026,1,5.0,0.0,5.0,5.0,0.0,1.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-02,2026,2,1.0,0.0,1.0,1.0,0.0,5.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-03,2026,3,18.0,2.0,16.0,15.0,0.0,6.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-04,2026,4,383.0,52.0,331.0,296.0,4.0,14.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-05,2026,5,753.0,124.0,629.0,561.0,14.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-06,2026,6,864.0,183.0,681.0,648.0,4.0,15.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-07,2026,7,962.0,190.0,772.0,758.0,6.0,14.0
TLGR-PRV,"TALL GRASS/WEEDS, PRIVATE PROP",45,True,2026-08,2026,8,818.0,177.0,63.0,62.0,1.0,9.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-01,2023,1,61.0,5.0,56.0,40.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-02,2023,2,183.0,10.0,173.0,105.0,1.0,1.5
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-03,2023,3,102.0,6.0,96.0,65.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-04,2023,4,94.0,9.0,85.0,54.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-05,2023,5,112.0,11.0,101.0,60.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-06,2023,6,150.0,8.0,142.0,57.0,0.0,5.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-07,2023,7,148.0,18.0,130.0,99.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-08,2023,8,258.0,26.0,232.0,185.0,1.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-09,2023,9,129.0,10.0,119.0,89.0,2.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-10,2023,10,94.0,5.0,89.0,62.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-11,2023,11,95.0,5.0,90.0,59.0,1.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2023-12,2023,12,101.0,8.0,93.0,75.0,1.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-01,2024,1,117.0,9.0,108.0,68.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-02,2024,2,110.0,10.0,100.0,50.0,0.0,6.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-03,2024,3,97.0,4.0,93.0,64.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-04,2024,4,81.0,13.0,68.0,44.0,0.0,2.5
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-05,2024,5,98.0,9.0,89.0,52.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-06,2024,6,108.0,7.0,101.0,68.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-07,2024,7,183.0,18.0,165.0,98.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-08,2024,8,143.0,13.0,130.0,68.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-09,2024,9,135.0,4.0,131.0,77.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-10,2024,10,177.0,7.0,170.0,125.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-11,2024,11,149.0,8.0,141.0,85.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2024-12,2024,12,109.0,4.0,105.0,46.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-01,2025,1,87.0,14.0,73.0,17.0,0.0,5.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-02,2025,2,124.0,15.0,109.0,44.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-03,2025,3,120.0,9.0,111.0,53.0,0.0,3.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-04,2025,4,192.0,11.0,181.0,81.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-05,2025,5,231.0,15.0,216.0,100.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-06,2025,6,167.0,14.0,153.0,88.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-07,2025,7,340.0,23.0,317.0,165.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-08,2025,8,372.0,23.0,349.0,117.0,1.0,4.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-09,2025,9,299.0,14.0,285.0,129.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-10,2025,10,215.0,11.0,204.0,126.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-11,2025,11,213.0,11.0,202.0,125.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2025-12,2025,12,182.0,7.0,175.0,53.0,0.0,4.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-01,2026,1,211.0,13.0,198.0,62.0,0.0,4.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-02,2026,2,203.0,6.0,197.0,66.0,0.0,4.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-03,2026,3,255.0,25.0,230.0,72.0,0.0,5.5
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-04,2026,4,322.0,20.0,302.0,127.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-05,2026,5,148.0,13.0,135.0,74.0,0.0,2.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-06,2026,6,325.0,10.0,315.0,177.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-07,2026,7,425.0,14.0,411.0,285.0,0.0,1.0
TRASH-I,"TRASH, IMPROPER SET OUT",1,False,2026-08,2026,8,238.0,20.0,218.0,161.0,2.0,1.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-01,2023,1,75.0,0.0,75.0,75.0,0.0,5.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-02,2023,2,65.0,0.0,65.0,64.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-03,2023,3,118.0,0.0,118.0,114.0,0.0,5.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-04,2023,4,118.0,0.0,118.0,104.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-05,2023,5,160.0,1.0,159.0,140.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-06,2023,6,159.0,0.0,159.0,103.0,0.0,12.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-07,2023,7,172.0,2.0,170.0,128.0,0.0,12.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-08,2023,8,176.0,0.0,176.0,137.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-09,2023,9,137.0,0.0,137.0,113.0,0.0,10.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-10,2023,10,127.0,0.0,127.0,125.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-11,2023,11,100.0,0.0,100.0,91.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2023-12,2023,12,103.0,0.0,103.0,93.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-01,2024,1,92.0,0.0,92.0,65.0,0.0,11.5
TRREPR,"TRASH CART, REPAIR",21,False,2024-02,2024,2,99.0,0.0,99.0,77.0,0.0,12.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-03,2024,3,93.0,1.0,92.0,92.0,0.0,6.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-04,2024,4,100.0,0.0,100.0,100.0,0.0,6.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-05,2024,5,174.0,0.0,174.0,170.0,0.0,7.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-06,2024,6,141.0,1.0,140.0,122.0,0.0,10.5
TRREPR,"TRASH CART, REPAIR",21,False,2024-07,2024,7,175.0,0.0,175.0,168.0,0.0,8.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-08,2024,8,180.0,0.0,180.0,179.0,0.0,6.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-09,2024,9,116.0,0.0,116.0,116.0,0.0,5.0
TRREPR,"TRASH CART, REPAIR",21,False,2024-10,2024,10,133.0,0.0,133.0,133.0,0.0,7.0
